jpy_timestamp,rate
2021-01-01 09:00:00,2971247.0
2021-01-01 09:05:00,2972315.0
2021-01-01 09:10:00,2961863.0
2021-01-01 09:15:00,2954582.0
2021-01-01 09:20:00,2965246.0
2021-01-01 09:25:00,2966798.0
2021-01-01 09:30:00,2964421.0
2021-01-01 09:35:00,2968102.0
2021-01-01 09:40:00,2968878.0
2021-01-01 09:45:00,2971913.0
2021-01-01 09:50:00,2971611.0
2021-01-01 09:55:00,2970044.0
2021-01-01 10:00:00,2973514.0
2021-01-01 10:05:00,2978800.0
2021-01-01 10:10:00,2980998.0
2021-01-01 10:15:00,2990000.0
2021-01-01 10:20:00,2984000.0
2021-01-01 10:25:00,2990463.0
2021-01-01 10:30:00,2992472.0
2021-01-01 10:35:00,2992504.0
2021-01-01 10:40:00,2994963.0
2021-01-01 10:45:00,2993234.0
2021-01-01 10:50:00,2999584.0
2021-01-01 10:55:00,2999000.0
2021-01-01 11:00:00,2998673.0
2021-01-01 11:05:00,2999835.0
2021-01-01 11:10:00,3001000.0
2021-01-01 11:15:00,2992874.0
2021-01-01 11:20:00,2996490.0
2021-01-01 11:25:00,2999002.0
2021-01-01 11:30:00,2996942.0
2021-01-01 11:35:00,2992500.0
2021-01-01 11:40:00,2994847.0
2021-01-01 11:45:00,2996450.0
2021-01-01 11:50:00,3000014.0
2021-01-01 11:55:00,2991000.0
2021-01-01 12:00:00,2992228.0
2021-01-01 12:05:00,2995633.0
2021-01-01 12:10:00,2996402.0
2021-01-01 12:15:00,2998776.0
2021-01-01 12:20:00,2994658.0
2021-01-01 12:25:00,2995076.0
2021-01-01 12:30:00,2996699.0
2021-01-01 12:35:00,2996291.0
2021-01-01 12:40:00,2997018.0
2021-01-01 12:45:00,2995529.0
2021-01-01 12:50:00,2995000.0
2021-01-01 12:55:00,2999542.0
2021-01-01 13:00:00,2997566.0
2021-01-01 13:05:00,2997784.0
2021-01-01 13:10:00,2997926.0
2021-01-01 13:15:00,2998936.0
2021-01-01 13:20:00,3001303.0
2021-01-01 13:25:00,3000586.0
2021-01-01 13:30:00,3000064.0
2021-01-01 13:35:00,2998255.0
2021-01-01 13:40:00,2995000.0
2021-01-01 13:45:00,2995594.0
2021-01-01 13:50:00,2998805.0
2021-01-01 13:55:00,2998851.0
2021-01-01 14:00:00,2997423.0
2021-01-01 14:05:00,2993049.0
2021-01-01 14:10:00,2990001.0
2021-01-01 14:15:00,2991503.0
2021-01-01 14:20:00,2994000.0
2021-01-01 14:25:00,2994142.0
2021-01-01 14:30:00,2994724.0
2021-01-01 14:35:00,2991001.0
2021-01-01 14:40:00,2994954.0
2021-01-01 14:45:00,2993261.0
2021-01-01 14:50:00,2994003.0
2021-01-01 14:55:00,2991000.0
2021-01-01 15:00:00,2993717.0
2021-01-01 15:05:00,2995501.0
2021-01-01 15:10:00,2994091.0
2021-01-01 15:15:00,2994957.0
2021-01-01 15:20:00,2990448.0
2021-01-01 15:25:00,2990272.0
2021-01-01 15:30:00,2984735.0
2021-01-01 15:35:00,2990854.0
2021-01-01 15:40:00,2991990.0
2021-01-01 15:45:00,2990712.0
2021-01-01 15:50:00,2987891.0
2021-01-01 15:55:00,2984722.0
2021-01-01 16:00:00,2988966.0
2021-01-01 16:05:00,2988015.0
2021-01-01 16:10:00,2975835.0
2021-01-01 16:15:00,2974142.0
2021-01-01 16:20:00,2979387.0
2021-01-01 16:25:00,2980117.0
2021-01-01 16:30:00,2980301.0
2021-01-01 16:35:00,2981017.0
2021-01-01 16:40:00,2983395.0
2021-01-01 16:45:00,2982725.0
2021-01-01 16:50:00,2983917.0
2021-01-01 16:55:00,2983102.0
2021-01-01 17:00:00,2984982.0
2021-01-01 17:05:00,2985328.0
2021-01-01 17:10:00,2982204.0
2021-01-01 17:15:00,2978306.0
2021-01-01 17:20:00,2975000.0
2021-01-01 17:25:00,2982151.0
2021-01-01 17:30:00,2984698.0
2021-01-01 17:35:00,2986780.0
2021-01-01 17:40:00,2986674.0
2021-01-01 17:45:00,2976455.0
2021-01-01 17:50:00,2979987.0
2021-01-01 17:55:00,2979402.0
2021-01-01 18:00:00,2976284.0
2021-01-01 18:05:00,2984016.0
2021-01-01 18:10:00,2984567.0
2021-01-01 18:15:00,2986632.0
2021-01-01 18:20:00,2986060.0
2021-01-01 18:25:00,2989503.0
2021-01-01 18:30:00,2991839.0
2021-01-01 18:35:00,2996030.0
2021-01-01 18:40:00,2995999.0
2021-01-01 18:45:00,2991462.0
2021-01-01 18:50:00,2995000.0
2021-01-01 18:55:00,2992220.0
2021-01-01 19:00:00,2991002.0
2021-01-01 19:05:00,2994058.0
2021-01-01 19:10:00,2995000.0
2021-01-01 19:15:00,2995999.0
2021-01-01 19:20:00,2993597.0
2021-01-01 19:25:00,2991705.0
2021-01-01 19:30:00,2991646.0
2021-01-01 19:35:00,2993321.0
2021-01-01 19:40:00,2996500.0
2021-01-01 19:45:00,2994230.0
2021-01-01 19:50:00,2995133.0
2021-01-01 19:55:00,2993695.0
2021-01-01 20:00:00,2992256.0
2021-01-01 20:05:00,2993912.0
2021-01-01 20:10:00,2996797.0
2021-01-01 20:15:00,2995727.0
2021-01-01 20:20:00,2997611.0
2021-01-01 20:25:00,2999383.0
2021-01-01 20:30:00,3001643.0
2021-01-01 20:35:00,2997704.0
